Timestamp,Frame,Detection_ID,X_m,Y_m,Z_m,Roll_rad,Pitch_rad,Yaw_rad,Qx,Qy,Qz,Qw,Confidence,Num_Points,Gimbal_Lock,Processing_Time_ms
2026-02-26T13:52:35.538673,7,17,0.339223,1.170720,0.214507,0.000000,-1.505760,1.539537,0.474513,0.522627,0.509159,-0.492398,0.8647,927866,Y,397.55
2026-02-26T13:52:35.538770,7,18,0.363104,1.165101,0.215076,-1.559045,-0.143960,-3.124694,0.057073,-0.700662,0.709810,0.044558,0.9111,90458,N,231.65
2026-02-26T13:52:35.538866,7,19,0.332408,1.170875,0.228020,0.000000,-1.556394,1.540686,0.488347,0.510543,0.496453,-0.504378,0.9097,1452260,Y,483.81
2026-02-26T13:52:35.538958,7,20,0.310450,1.171995,0.297663,1.569458,-0.924953,-3.109201,0.305415,0.637432,0.628060,-0.325490,0.8501,2855103,N,786.13
2026-02-26T13:52:35.539044,7,21,0.354046,1.169292,0.195465,1.575690,-0.167081,-3.117720,0.050424,0.707015,0.702158,-0.067533,0.8794,243379,N,264.66
2026-02-26T13:52:58.687565,8,0,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8691,973933,Y,401.68
2026-02-26T13:52:58.687696,8,1,0.334356,1.170854,0.222852,0.000000,-1.543164,1.540314,0.484883,0.513913,0.499655,-0.501125,0.8936,1312380,Y,452.36
2026-02-26T13:52:58.687756,8,2,0.343659,1.170375,0.206275,1.531680,-1.394941,-3.071221,0.443981,0.547230,0.536468,-0.464352,0.9116,616373,N,344.93
2026-02-26T13:52:58.687810,8,3,0.338584,1.170747,0.215675,0.000000,-1.512778,1.539553,0.476448,0.521045,0.507350,-0.494070,0.8838,973933,Y,436.85
2026-02-26T13:52:58.687872,8,5,0.356663,1.168406,0.201911,-1.563062,-0.161427,-3.120560,0.064611,-0.701433,0.708083,0.049346,0.8765,189912,N,267.09
2026-02-26T13:52:58.687930,8,6,0.361387,1.166145,0.211649,-1.560874,-0.150414,-3.121982,0.060269,-0.701044,0.709082,0.045915,0.9038,113489,N,256.01
2026-02-26T13:52:58.687985,8,7,0.333073,1.170869,0.226180,0.000000,-1.552027,1.540555,0.487204,0.511665,0.497511,-0.503304,0.8345,1406524,Y,518.00
2026-02-26T13:52:58.688053,8,8,0.337924,1.170770,0.216756,0.000000,-1.518969,1.539604,0.478163,0.519640,0.505754,-0.495527,0.8745,1020463,Y,427.28
